what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847276901
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847288728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847290706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847314003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847319284
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847320973
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421847326989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421847333646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421847414760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421847428346
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421847430943
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1421847455626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847456986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847457174
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847503978
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421847547361
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847547752
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847548049
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421847549299
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847549643
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847549946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847551560
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847558404
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847564010
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847578555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847579446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847581040
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847596248
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421847598539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421847686604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848208544
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848211575
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848228230
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848228261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848240551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848242636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848243422
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848245094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848255908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421848281672
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421848305985
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848308422
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421848320369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848337256
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848337444
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848357895
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848378832
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848378988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421848382718
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848397319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848480475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848482694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421848487570
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848502122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848502997
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848505122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848516221
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848580845
failed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.showInformation",1421848580892
error,log,,,"""Show Tooltip Description"" did not complete normally.  Please see the log for more information.",1421848580986
error,log,,,"Widget is disposed",1421848580986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848582846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848586237
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848587112
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848588425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848590097
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848590316
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421848593273
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848593430
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848601127
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848608064
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848608893
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848610847
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848617478
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848625538
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421848638402
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848642301
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848642583
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848650795
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848651694
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421848666357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421848697875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848704487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848705299
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848706862
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848725797
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848738303
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848739038
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848740691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848785991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848796564
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848807732
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1421848815794
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848846203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848846453
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848846734
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848846953
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848847250
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848847500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848847817
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848848177
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848848489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848848786
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848849161
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848849489
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848849833
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848850192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848850659
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848851148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848858572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848859369
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848860980
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848875972
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848883023
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848883441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848883679
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421848883917
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1421848886214
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.redo",1421848886464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848891480
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848892152
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848893671
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421848903984
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848920373
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848923216
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848926263
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848931045
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421848945526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1421848949344
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421849026248
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849034351
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1421849040289
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421849041992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1421849072295
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421849073577
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1421849078190
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1421849080784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1421849082299
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.toggleOverwrite",1421849083721
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849097508
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849097758
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849098020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849098256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849098522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849098749
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849098968
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849099202
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849099593
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849099969
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421849100547
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849108908
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849109470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849111288
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849189333
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421849201044
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849207341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849208232
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849208888
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849211607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849223052
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849223864
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849225521
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849254315
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849453502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849454006
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849455557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849585702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849610007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849610460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849611022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849625979
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849632010
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1421849632057
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849634354
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849680185
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849731318
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421849754050
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421849758220
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421849765609
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421849776235
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850059696
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850062743
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850138034
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850139831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850139987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850141534
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850164197
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850165406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850189518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850191925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850206837
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1421850256519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421850274432
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1421850275933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850276527
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850277415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850279024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850285528
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1421850286977
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421850292564
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850301587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850302025
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850303553
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850313860
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421850329556
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850331306
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850331760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850333291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850341571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850342239
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850350348
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1421850376539
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850378868
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850379399
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850380946
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850395904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850404785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850442344
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850476522
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850479428
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850480303
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850480522
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850480698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850481042
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850481245
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850481433
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850481605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850481777
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850481964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850482152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850482355
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850482511
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850482698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850482886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850483094
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850483266
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850483454
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850483641
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1421850483813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850490632
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1421850506646
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421850518889
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1421850522751
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1421850524204
